0.996	-0.024414
0.997	-0.014648
0.998	-0.009766
0.999	0
1	0.009766
1.001	0.014648
1.002	0.024414
1.003	0.029297
1.004	0.03418
1.005	0.039062
1.006	0.039062
1.007	0.043945
1.008	0.043945
1.009	0.043945
1.01	0.043945
1.011	0.043945
1.012	0.043945
1.013	0.039062
1.014	0.039062
1.015	0.03418
1.016	0.029297
1.017	0.024414
1.018	0.019531
1.019	0.009766
1.02	0
1.021	-0.004883
1.022	-0.019531
1.023	-0.029297
1.024	-0.03418
1.025	-0.048828
1.026	-0.058594
1.027	-0.073242
1.028	-0.083008
1.029	-0.092773
1.03	-0.107422
1.031	-0.12207
1.032	-0.131836
1.033	-0.141602
1.034	-0.15625
1.035	-0.170898
1.036	-0.185547
1.037	-0.195312
1.038	-0.209961
1.039	-0.219727
1.04	-0.234375
1.041	-0.244141
1.042	-0.253906
1.043	-0.263672
1.044	-0.27832
1.045	-0.288086
1.046	-0.297852
1.047	-0.307617
1.048	-0.317383
1.049	-0.327148
1.05	-0.336914
1.051	-0.341797
1.052	-0.34668
1.053	-0.356445
1.054	-0.366211
1.055	-0.371094
1.056	-0.375977
1.057	-0.375977
1.058	-0.380859
1.059	-0.385742
1.06	-0.385742
1.061	-0.390625
1.062	-0.390625
1.063	-0.395508
1.064	-0.395508
1.065	-0.395508
1.066	-0.395508
1.067	-0.395508
1.068	-0.390625
1.069	-0.385742
1.07	-0.385742
1.071	-0.380859
1.072	-0.375977
1.073	-0.375977
1.074	-0.366211
1.075	-0.361328
1.076	-0.356445
1.077	-0.34668
1.078	-0.341797
1.079	-0.332031
1.08	-0.322266
1.081	-0.317383
1.082	-0.302734
1.083	-0.297852
1.084	-0.288086
1.085	-0.273437
1.086	-0.263672
1.087	-0.253906
1.088	-0.244141
1.089	-0.229492
1.09	-0.219727
1.091	-0.205078
1.092	-0.195312
1.093	-0.180664
1.094	-0.166016
1.095	-0.15625
1.096	-0.141602
1.097	-0.126953
1.098	-0.117187
1.099	-0.102539
1.1	-0.092773
1.101	-0.078125
1.102	-0.068359
1.103	-0.058594
1.104	-0.043945
1.105	-0.03418
1.106	-0.024414
1.107	-0.014648
1.108	-0.009766
1.109	0
1.11	0.009766
1.111	0.014648
1.112	0.024414
1.113	0.029297
1.114	0.029297
1.115	0.03418
1.116	0.039062
1.117	0.039062
1.118	0.043945
1.119	0.043945
1.12	0.043945
1.121	0.043945
1.122	0.039062
1.123	0.039062
1.124	0.03418
1.125	0.029297
1.126	0.024414
1.127	0.019531
1.128	0.014648
1.129	0.004883
1.13	-0.004883
1.131	-0.014648
1.132	-0.024414
1.133	-0.029297
1.134	-0.043945
1.135	-0.053711
1.136	-0.063477
1.137	-0.078125
1.138	-0.087891
1.139	-0.102539
1.14	-0.112305
1.141	-0.12207
1.142	-0.136719
1.143	-0.146484
1.144	-0.161133
1.145	-0.175781
1.146	-0.185547
1.147	-0.200195
1.148	-0.209961
1.149	-0.224609
1.15	-0.239258
1.151	-0.249023
1.152	-0.258789
1.153	-0.268555
1.154	-0.283203
1.155	-0.288086
1.156	-0.297852
1.157	-0.307617
1.158	-0.322266
1.159	-0.327148
1.16	-0.336914
1.161	-0.341797
1.162	-0.351562
1.163	-0.356445
1.164	-0.361328
1.165	-0.366211
1.166	-0.375977
1.167	-0.375977
1.168	-0.380859
1.169	-0.385742
1.17	-0.385742
1.171	-0.390625
1.172	-0.390625
1.173	-0.390625
1.174	-0.390625
1.175	-0.395508
1.176	-0.390625
1.177	-0.390625
1.178	-0.390625
1.179	-0.385742
1.18	-0.380859
1.181	-0.380859
1.182	-0.375977
1.183	-0.371094
1.184	-0.361328
1.185	-0.356445
1.186	-0.351562
1.187	-0.34668
1.188	-0.336914
1.189	-0.332031
1.19	-0.322266
1.191	-0.3125
1.192	-0.302734
1.193	-0.292969
1.194	-0.283203
1.195	-0.273437
1.196	-0.258789
1.197	-0.249023
1.198	-0.239258
1.199	-0.224609
1.2	-0.214844
1.201	-0.205078
1.202	-0.19043
1.203	-0.180664
1.204	-0.166016
1.205	-0.15625
1.206	-0.141602
1.207	-0.126953
1.208	-0.117187
1.209	-0.102539
1.21	-0.087891
1.211	-0.078125
1.212	-0.068359
1.213	-0.058594
1.214	-0.043945
1.215	-0.039062
1.216	-0.029297
1.217	-0.019531
1.218	-0.009766
1.219	-0.004883
1.22	0.004883
1.221	0.014648
1.222	0.019531
1.223	0.024414
1.224	0.029297
1.225	0.029297
1.226	0.03418
1.227	0.039062
1.228	0.039062
1.229	0.039062
1.23	0.039062
1.231	0.039062
1.232	0.03418
1.233	0.03418
1.234	0.029297
1.235	0.024414
1.236	0.019531
1.237	0.014648
1.238	0.004883
1.239	0
1.24	-0.004883
1.241	-0.019531
1.242	-0.024414
1.243	-0.03418
1.244	-0.043945
1.245	-0.053711
1.246	-0.068359
1.247	-0.078125
1.248	-0.087891
1.249	-0.102539
1.25	-0.117187
1.251	-0.126953
1.252	-0.141602
1.253	-0.151367
1.254	-0.166016
1.255	-0.175781
1.256	-0.19043
1.257	-0.205078
1.258	-0.214844
1.259	-0.224609
1.26	-0.234375
1.261	-0.249023
1.262	-0.258789
1.263	-0.268555
1.264	-0.27832
1.265	-0.292969
1.266	-0.302734
1.267	-0.307617
1.268	-0.317383
1.269	-0.327148
1.27	-0.332031
1.271	-0.341797
1.272	-0.351562
1.273	-0.356445
1.274	-0.361328
1.275	-0.366211
1.276	-0.371094
1.277	-0.375977
1.278	-0.380859
1.279	-0.380859
1.28	-0.385742
1.281	-0.385742
1.282	-0.390625
1.283	-0.390625
1.284	-0.390625
1.285	-0.390625
1.286	-0.390625
1.287	-0.385742
1.288	-0.385742
1.289	-0.380859
1.29	-0.380859
1.291	-0.375977
1.292	-0.371094
1.293	-0.366211
1.294	-0.356445
1.295	-0.351562
1.296	-0.34668
1.297	-0.341797
1.298	-0.332031
1.299	-0.327148
1.3	-0.317383
1.301	-0.307617
1.302	-0.297852
1.303	-0.288086
1.304	-0.27832
1.305	-0.268555
1.306	-0.253906
1.307	-0.244141
1.308	-0.234375
1.309	-0.224609
1.31	-0.214844
1.311	-0.200195
1.312	-0.185547
1.313	-0.175781
1.314	-0.161133
1.315	-0.151367
1.316	-0.136719
1.317	-0.12207
1.318	-0.112305
1.319	-0.102539
1.32	-0.092773
1.321	-0.078125
1.322	-0.068359
1.323	-0.053711
1.324	-0.043945
1.325	-0.03418
1.326	-0.024414
1.327	-0.019531
1.328	-0.009766
1.329	0
1.33	0.004883
1.331	0.014648
1.332	0.019531
1.333	0.019531
1.334	0.029297
1.335	0.029297
1.336	0.03418
1.337	0.03418
1.338	0.03418
1.339	0.039062
1.34	0.039062
1.341	0.03418
1.342	0.03418
1.343	0.029297
1.344	0.024414
1.345	0.019531
1.346	0.014648
1.347	0.009766
1.348	0.004883
1.349	-0.004883
1.35	-0.014648
1.351	-0.019531
1.352	-0.03418
1.353	-0.039062
1.354	-0.053711
1.355	-0.063477
1.356	-0.073242
1.357	-0.083008
1.358	-0.097656
1.359	-0.107422
1.36	-0.117187
1.361	-0.131836
1.362	-0.141602
1.363	-0.151367
1.364	-0.166016
1.365	-0.180664
1.366	-0.19043
1.367	-0.205078
1.368	-0.219727
1.369	-0.229492
1.37	-0.239258
1.371	-0.249023
1.372	-0.258789
1.373	-0.268555
1.374	-0.27832
1.375	-0.288086
1.376	-0.297852
1.377	-0.3125
1.378	-0.317383
1.379	-0.327148
1.38	-0.336914
1.381	-0.341797
1.382	-0.351562
1.383	-0.351562
1.384	-0.361328
1.385	-0.361328
1.386	-0.366211
1.387	-0.371094
1.388	-0.375977
1.389	-0.380859
1.39	-0.380859
1.391	-0.380859
1.392	-0.385742
1.393	-0.385742
1.394	-0.385742
1.395	-0.385742
1.396	-0.380859
1.397	-0.380859
1.398	-0.380859
1.399	-0.375977
1.4	-0.375977
1.401	-0.371094
1.402	-0.366211
1.403	-0.361328
1.404	-0.356445
1.405	-0.351562
1.406	-0.34668
1.407	-0.336914
1.408	-0.327148
1.409	-0.322266
1.41	-0.3125
1.411	-0.302734
1.412	-0.292969
1.413	-0.283203
1.414	-0.273437
1.415	-0.263672
1.416	-0.253906
1.417	-0.239258
1.418	-0.229492
1.419	-0.219727
1.42	-0.205078
1.421	-0.195312
1.422	-0.180664
1.423	-0.170898
1.424	-0.161133
1.425	-0.146484
1.426	-0.131836
1.427	-0.12207
1.428	-0.107422
1.429	-0.097656
1.43	-0.087891
1.431	-0.073242
1.432	-0.063477
1.433	-0.053711
